573.964,9:33:58,43.2,100,K,@,0,36058,N,C,,,
573.965,9:33:58,43.2,100,K,@,0,36059,N,C,,,
574.300,9:34:18,43.2,100,K,@,0,39367,N,C,,,
574.300,9:34:18,43.21,50,N,F I,0,39368,N,C,,,
574.300,9:34:18,43.2,56,K,F I,0,39369,N,C,,,
574.300,9:34:18,43.21,50,N,I,0,39370,N,C,,,
574.300,9:34:18,43.21,19,Z,I,0,39371,N,C,,,
574.300,9:34:18,43.26,100,N,@,0,39372,N,C,,,
574.534,9:34:32,43.21,100,D,@,0,41342,N,C,T,,
574.534,9:34:32,43.21,100,D,@,0,41343,N,C,T,,
574.534,9:34:32,43.21,100,D,@,0,41344,N,C,T,,
574.548,9:34:33,43.202,100,D,F,0,41404,N,C,T,,
574.590,9:34:35,43.26,3,J,I,0,41697,N,C,,,
574.590,9:34:35,43.3,100,J,@,0,41698,N,C,,,
574.590,9:34:35,43.31,147,J,@,0,41699,N,C,,,
574.590,9:34:35,43.28,2,N,F I,0,41700,N,C,,,
575.004,9:35:00,43.26,100,P,@,0,44108,N,C,,,
575.033,9:35:02,43.23,100,T,F,0,44658,N,C,,,
575.033,9:35:02,43.24,75,T,I,0,44659,N,C,,,
575.033,9:35:02,43.23,100,N,F,0,44660,N,C,,,
575.448,9:35:27,43.24,100,N,@,0,49119,N,C,,,
575.448,9:35:27,43.24,25,T,F I,0,49120,N,C,,,
575.448,9:35:27,43.25,100,T,F,0,49121,N,C,,,
575.448,9:35:27,43.25,56,T,F I,0,49122,N,C,,,
575.448,9:35:27,43.25,73,P,F I,0,49123,N,C,,,
575.448,9:35:27,43.25,27,P,F I,0,49124,N,C,,,
575.448,9:35:27,43.25,44,Z,F I,0,49125,N,C,,,
575.448,9:35:27,43.25,56,Z,F I,0,49126,N,C,,,
575.448,9:35:27,43.25,100,K,F,0,49127,N,C,,,
575.448,9:35:27,43.25,100,N,F,0,49128,N,C,,,
575.448,9:35:27,43.25,100,N,@,0,49129,N,C,,,
575.448,9:35:27,43.22,100,D,@,0,49130,N,C,T,,
575.448,9:35:27,43.25,100,Z,@,0,49131,N,C,,,
575.448,9:35:27,43.25,98,P,F I,0,49132,N,C,,,
575.448,9:35:27,43.25,2,P,I,0,49133,N,C,,,
575.448,9:35:27,43.25,200,N,@,0,49134,N,C,,,
575.448,9:35:27,43.26,100,T,@,0,49135,N,C,,,
575.448,9:35:27,43.25,12,T,I,0,49136,N,C,,,
575.449,9:35:27,43.25,100,N,@,0,49137,N,C,,,
575.492,9:35:29,43.202,100,D,F,0,49563,N,C,T,,
575.492,9:35:30,43.2,100,D,F,0,49564,N,C,T,,
575.592,9:35:36,43.25,50,B,F I,0,50995,N,C,,,
575.592,9:35:36,43.26,50,B,F I,0,50996,N,C,,,
575.592,9:35:36,43.26,100,D,F,0,50997,N,C,T,,
575.592,9:35:36,43.26,200,D,F,0,50998,N,C,T,,
575.592,9:35:36,43.26,2,P,F I,0,51005,N,C,,,
575.592,9:35:36,43.27,100,P,F,0,51006,N,C,,,
575.592,9:35:36,43.25,100,K,F,0,51007,N,C,,,
575.593,9:35:36,43.29,48,N,F I,0,51012,N,C,,,
575.697,9:35:42,43.27,200,D,F,0,52094,N,C,T,,
575.698,9:35:42,43.26,100,Z,@,0,52099,N,C,,,
575.698,9:35:42,43.3,100,N,F,0,52100,N,C,,,
575.699,9:35:42,43.32,100,N,F,0,52115,N,C,,,
575.705,9:35:42,43.27,100,D,F,0,52218,N,C,T,,
575.752,9:35:45,43.32,1,D,I,0,52509,N,C,T,,
575.830,9:35:50,43.4,4232,D,4 B,0,53106,N,C,T,X,
575.841,9:35:50,43.3,99,P,F I,0,53150,N,C,,,
575.841,9:35:50,43.41,1,P,F I,0,53151,N,C,,,
575.841,9:35:50,43.3,99,N,F I,0,53152,N,C,,,
575.841,9:35:50,43.31,1,N,F I,0,53153,N,C,,,
575.841,9:35:50,43.31,99,N,F I,0,53154,N,C,,,
575.841,9:35:50,43.33,100,N,F,0,53155,N,C,,,
575.841,9:35:50,43.31,100,D,F,0,53156,N,C,T,,
576.472,9:36:28,43.375,100,D,@,0,57906,N,C,T,,
576.489,9:36:29,43.335,100,D,@,0,57962,N,C,T,,
577.440,9:37:26,43.3107,229,D,@,0,65631,N,C,T,,
577.467,9:37:28,43.31,99,N,F I,0,65728,N,C,,,
577.467,9:37:28,43.3,1,N,F I,0,65729,N,C,,,
577.467,9:37:28,43.3,99,N,F I,0,65730,N,C,,,
577.467,9:37:28,43.28,100,D,@,0,65734,N,C,T,,
577.902,9:37:54,43.365,100,D,@,0,69540,N,C,T,,
578.142,9:38:09,43.37,100,N,@,0,71312,N,C,,,
578.142,9:38:09,43.37,3,P,F I,0,71313,N,C,,,
578.142,9:38:09,43.37,100,N,F,0,71314,N,C,,,
578.142,9:38:09,43.37,100,D,@,0,71316,N,C,T,,
578.145,9:38:09,43.37,100,N,F,0,71321,N,C,,,
578.145,9:38:09,43.38,100,T,F,0,71322,N,C,,,
578.505,9:38:30,43.332,100,D,F,0,73634,N,C,T,,
579.036,9:39:02,43.38,100,T,F,0,76860,N,C,,,
579.036,9:39:02,43.39,100,N,@,0,76861,N,C,,,
579.037,9:39:02,43.4,69,P,F I,0,76862,N,C,,,
579.037,9:39:02,43.4,200,K,F,0,76863,N,C,,,
579.037,9:39:02,43.4,231,P,F,0,76864,N,C,,,
579.037,9:39:02,43.4,100,K,F,0,76865,N,C,,,
579.037,9:39:02,43.4,100,K,F,0,76866,N,C,,,
579.037,9:39:02,43.4,100,K,F,0,76867,N,C,,,
579.037,9:39:02,43.4,169,N,F,0,76868,N,C,,,
579.037,9:39:02,43.4,6,P,F I,0,76869,N,C,,,
579.037,9:39:02,43.4,94,P,I,0,76870,N,C,,,
579.037,9:39:02,43.39,2,P,F I,0,76871,N,C,,,
579.037,9:39:02,43.4,31,N,I,0,76872,N,C,,,
579.037,9:39:02,43.4,100,N,F,0,76873,N,C,,,
579.037,9:39:02,43.4,100,K,@,0,76874,N,C,,,
579.037,9:39:02,43.4,100,K,@,0,76875,N,C,,,
579.037,9:39:02,43.4,269,N,@,0,76876,N,C,,,
579.037,9:39:02,43.4,100,P,F,0,76877,N,C,,,
579.037,9:39:02,43.38,100,N,@,0,76878,N,C,,,
579.037,9:39:02,43.39,98,P,I,0,76879,N,C,,,
579.052,9:39:03,43.33,100,D,F,0,76939,N,C,T,,
579.052,9:39:03,43.33,100,D,F,0,76940,N,C,T,,
579.052,9:39:03,43.34,3,N,I,0,76942,N,C,,,
579.052,9:39:03,43.33,297,N,@,0,76943,N,C,,,
579.576,9:39:35,43.385,100,D,@,0,81026,N,C,T,,
579.596,9:39:36,43.38,100,T,@,0,81144,N,C,,,
579.597,9:39:36,43.39,100,N,@,0,81156,N,C,,,
579.663,9:39:40,43.35,100,D,F,0,81514,N,C,T,,
579.668,9:39:40,43.39,100,N,F,0,81525,N,C,,,
579.668,9:39:40,43.398,100,D,F,0,81526,N,C,T,,
579.885,9:39:53,43.38,100,K,@,0,83170,N,C,,,
579.885,9:39:53,43.38,100,N,@,0,83173,N,C,,,
579.885,9:39:53,43.38,100,K,@,0,83174,N,C,,,
579.885,9:39:53,43.38,100,K,F,0,83175,N,C,,,
579.886,9:39:53,43.37,100,N,@,0,83177,N,C,,,
579.886,9:39:53,43.38,2,N,F I,0,83178,N,C,,,
579.887,9:39:53,43.38,98,N,I,0,83187,N,C,,,
579.887,9:39:53,43.36,100,D,@,0,83188,N,C,N,,
579.887,9:39:53,43.36,100,N,@,0,83189,N,C,,,
579.888,9:39:53,43.37,100,T,@,0,83190,N,C,,,
579.888,9:39:53,43.38,100,K,F,0,83191,N,C,,,
579.894,9:39:54,43.36,100,N,F,0,83208,N,C,,,
579.895,9:39:54,43.37,100,N,@,0,83209,N,C,,,
579.895,9:39:54,43.37,100,T,@,0,83210,N,C,,,
579.895,9:39:54,43.37,100,D,@,0,83211,N,C,T,,
579.895,9:39:54,43.37,100,T,@,0,83212,N,C,,,
579.965,9:39:58,43.4,100,P,F,0,83579,N,C,,,
579.965,9:39:58,43.4,3,T,F I,0,83580,N,C,,,
579.965,9:39:58,43.38,100,K,F,0,83581,N,C,,,
579.965,9:39:58,43.38,100,N,F,0,83582,N,C,,,
579.965,9:39:58,43.38,100,K,F,0,83583,N,C,,,
579.979,9:39:59,43.36,100,D,F,0,83687,N,C,T,,
579.979,9:39:59,43.36,100,D,F,0,83688,N,C,T,,
580.102,9:40:06,43.38,2,K,F I,0,84861,N,C,,,
580.102,9:40:06,43.39,100,N,F,0,84862,N,C,,,
580.102,9:40:06,43.39,98,K,F I,0,84863,N,C,,,
580.243,9:40:15,43.4,3,P,F I,0,85970,N,C,,,
580.243,9:40:15,43.4,100,N,F,0,85971,N,C,,,
580.243,9:40:15,43.4,97,T,F I,0,85972,N,C,,,
580.243,9:40:15,43.4,100,T,F,0,85973,N,C,,,
580.243,9:40:15,43.4,100,D,F,0,85976,N,C,T,,
580.243,9:40:15,43.37,100,D,@,0,85982,N,C,N,,
580.244,9:40:15,43.37,100,T,@,0,85984,N,C,,,
580.256,9:40:15,43.352,150,D,@,0,86076,N,C,T,,
580.285,9:40:17,43.34,100,D,F,0,86214,N,C,T,,
580.302,9:40:18,43.36,2,N,F I,0,86335,N,C,,,
580.546,9:40:33,43.35,100,N,F,0,88264,N,C,,,
580.546,9:40:33,43.35,100,N,@,0,88265,N,C,,,
580.546,9:40:33,43.35,100,N,F,0,88266,N,C,,,
580.546,9:40:33,43.35,100,N,F,0,88267,N,C,,,
580.546,9:40:33,43.35,98,K,F I,0,88268,N,C,,,
580.546,9:40:33,43.35,102,K,F,0,88269,N,C,,,
580.547,9:40:33,43.35,100,N,F,0,88277,N,C,,,
580.547,9:40:33,43.35,100,N,F,0,88283,N,C,,,
580.547,9:40:33,43.35,200,N,@,0,88284,N,C,,,
580.584,9:40:35,43.34,100,N,F,0,88477,N,C,,,
580.584,9:40:35,43.34,100,P,@,0,88478,N,C,,,
580.584,9:40:35,43.34,100,T,@,0,88479,N,C,,,
580.584,9:40:35,43.34,100,T,@,0,88480,N,C,,,
580.586,9:40:35,43.33,100,N,F,0,88484,N,C,,,
580.586,9:40:35,43.33,100,N,F,0,88485,N,C,,,
580.586,9:40:35,43.33,200,N,F,0,88486,N,C,,,
580.586,9:40:35,43.33,200,N,F,0,88487,N,C,,,
580.587,9:40:35,43.33,300,N,@,0,88488,N,C,,,
580.587,9:40:35,43.33,4700,N,@,0,88489,N,C,,,
580.589,9:40:35,43.31,100,T,F,0,88496,N,C,,,
580.589,9:40:35,43.31,100,K,F,0,88497,N,C,,,
580.597,9:40:36,43.26,100,T,F,0,88567,N,C,,,
580.606,9:40:36,43.26,100,D,@,0,88595,N,C,T,,
580.606,9:40:36,43.25,63,D,I,0,88596,N,C,T,,
580.606,9:40:36,43.26,100,D,@,0,88598,N,C,T,,
580.606,9:40:36,43.25,100,D,@,0,88599,N,C,N,,
580.606,9:40:36,43.25,100,D,@,0,88600,N,C,N,,
580.606,9:40:36,43.25,200,D,@,0,88604,N,C,N,,
580.606,9:40:36,43.25,100,D,@,0,88605,N,C,N,,
580.607,9:40:36,43.25,100,D,@,0,88606,N,C,N,,
580.618,9:40:37,43.25,100,T,@,0,88681,N,C,,,
580.618,9:40:37,43.25,50,T,I,0,88683,N,C,,,
580.904,9:40:54,43.24,100,T,@,0,90690,N,C,,,
580.904,9:40:54,43.24,110,P,@,0,90691,N,C,,,
580.904,9:40:54,43.24,110,N,@,0,90692,N,C,,,
580.904,9:40:54,43.24,190,N,F,0,90693,N,C,,,
580.905,9:40:54,43.19,100,N,@,0,90695,N,C,,,
581.017,9:41:01,43.24,3,D,I,0,91720,N,C,T,,
581.048,9:41:03,43.19,1,N,I,0,91950,N,C,,,
581.048,9:41:03,43.19,99,N,I,0,91951,N,C,,,
581.048,9:41:03,43.19,3,Z,I,0,91952,N,C,,,
581.180,9:41:11,43.22,100,P,F,0,92502,N,C,,,
581.180,9:41:11,43.24,2,P,F I,0,92503,N,C,,,
581.180,9:41:11,43.22,100,P,@,0,92504,N,C,,,
581.180,9:41:11,43.22,100,N,F,0,92505,N,C,,,
581.180,9:41:11,43.23,100,N,F,0,92506,N,C,,,
581.180,9:41:11,43.24,98,P,F I,0,92507,N,C,,,
581.180,9:41:11,43.24,2,P,F I,0,92508,N,C,,,
581.187,9:41:11,43.23,100,D,@,0,92583,N,C,T,,
581.270,9:41:16,43.21,100,D,@,0,93038,N,C,T,,
581.271,9:41:16,43.22,100,B,@,0,93040,N,C,,,
581.272,9:41:16,43.22,100,K,F,0,93055,N,C,,,
581.272,9:41:16,43.22,100,K,F,0,93056,N,C,,,
581.273,9:41:16,43.22,100,N,@,0,93065,N,C,,,
581.609,9:41:37,43.21,100,T,F,0,94923,N,C,,,
581.609,9:41:37,43.21,100,T,F,0,94924,N,C,,,
581.769,9:41:46,43.22,100,K,F,0,95820,N,C,,,
581.769,9:41:46,43.22,100,K,@,0,95821,N,C,,,
581.769,9:41:46,43.22,100,T,@,0,95822,N,C,,,
581.769,9:41:46,43.22,100,D,@,0,95823,N,C,T,,
581.769,9:41:46,43.22,100,D,@,0,95824,N,C,T,,
581.769,9:41:46,43.22,200,D,@,0,95829,N,C,T,,
581.769,9:41:46,43.31,100,N,@,0,95830,N,C,,,
581.769,9:41:46,43.22,100,D,@,0,95833,N,C,T,,
582.397,9:42:24,43.21,100,N,F,0,99002,N,C,,,
582.496,9:42:30,43.24,45,D,I,0,99438,N,C,T,,
582.678,9:42:41,43.23,100,K,@,0,100659,N,C,,,
582.678,9:42:41,43.24,100,K,F,0,100660,N,C,,,
582.678,9:42:41,43.24,100,T,F,0,100661,N,C,,,
582.678,9:42:41,43.24,2,J,I,0,100662,N,C,,,
582.678,9:42:41,43.24,93,J,I,0,100663,N,C,,,
582.678,9:42:41,43.24,100,T,@,0,100664,N,C,,,
582.678,9:42:41,43.21,100,D,@,0,100665,N,C,T,,
582.678,9:42:41,43.27,100,N,@,0,100669,N,C,,,
582.888,9:42:53,43.24,500,P,@,0,101977,N,C,,,
583.078,9:43:05,43.24,100,K,@,0,103371,N,C,,,
583.078,9:43:05,43.24,200,N,@,0,103372,N,C,,,
583.282,9:43:17,43.29,100,P,F,0,104576,N,C,,,
583.282,9:43:17,43.29,2,P,F I,0,104577,N,C,,,
583.282,9:43:17,43.29,98,K,F I,0,104578,N,C,,,
583.282,9:43:17,43.29,2,K,F I,0,104580,N,C,,,
583.282,9:43:17,43.29,100,N,F,0,104583,N,C,,,
583.305,9:43:18,43.33,100,T,@,0,104906,N,C,,,
583.305,9:43:18,43.33,98,P,F I,0,104907,N,C,,,
583.305,9:43:18,43.33,100,K,@,0,104908,N,C,,,
583.305,9:43:18,43.33,2,P,F I,0,104909,N,C,,,
583.305,9:43:18,43.34,100,T,F,0,104910,N,C,,,
583.414,9:43:25,43.355,100,D,@,0,105783,N,C,T,,
583.424,9:43:25,43.3,100,D,@,0,105819,N,C,T,,
583.921,9:43:55,43.26,100,T,F,0,109577,N,C,,,
583.921,9:43:55,43.24,100,T,F,0,109578,N,C,,,
583.921,9:43:55,43.23,100,T,F,0,109579,N,C,,,
583.921,9:43:55,43.26,100,N,@,0,109580,N,C,,,
583.921,9:43:55,43.26,100,T,F,0,109581,N,C,,,
583.922,9:43:55,43.25,100,T,F,0,109611,N,C,,,
584.498,9:44:30,43.25,100,X,F,0,113318,N,C,,,
584.498,9:44:30,43.25,100,P,F,0,113319,N,C,,,
584.498,9:44:30,43.25,94,K,F I,0,113320,N,C,,,
584.498,9:44:30,43.25,2,P,F I,0,113321,N,C,,,
584.498,9:44:30,43.25,6,K,F I,0,113322,N,C,,,
584.521,9:44:31,43.27,100,B,F,0,113923,N,C,,,
584.534,9:44:32,43.37,100,J,@,0,114017,N,C,,,
584.534,9:44:32,43.37,47,D,I,0,114019,N,C,T,,
584.534,9:44:32,43.38,103,D,@,0,114020,N,C,T,,
584.544,9:44:33,43.35,8,N,F I,0,114144,N,C,,,
584.545,9:44:33,43.34,100,N,F,0,114147,N,C,,,
584.545,9:44:33,43.33,100,N,F,0,114148,N,C,,,
584.597,9:44:36,43.37,100,B,@,0,114375,N,C,,,
584.597,9:44:36,43.38,50,B,I,0,114376,N,C,,,
584.597,9:44:36,43.38,100,D,@,0,114377,N,C,N,,
584.597,9:44:36,43.4,37,P,F I,0,114378,N,C,,,
584.597,9:44:36,43.37,63,T,F I,0,114379,N,C,,,
584.631,9:44:38,43.31,100,D,@,0,114486,N,C,T,,
584.635,9:44:38,43.2801,200,D,@,0,114504,N,C,T,,
585.052,9:45:03,43.33,3,K,F I,0,116617,N,C,,,
585.139,9:45:08,43.2625,31,D,I,0,117134,N,C,T,,
585.244,9:45:15,43.375,14,D,I,0,117690,N,C,T,,
585.481,9:45:29,43.33,97,K,I,0,118793,N,C,,,
585.491,9:45:29,43.31,100,N,@,0,118846,N,C,,,
585.491,9:45:29,43.31,200,K,@,0,118847,N,C,,,
585.491,9:45:29,43.31,17,N,I,0,118848,N,C,,,
585.491,9:45:29,43.31,100,N,@,0,118849,N,C,,,
585.491,9:45:29,43.32,100,T,@,0,118850,N,C,,,
585.492,9:45:30,43.32,100,K,@,0,118853,N,C,,,
585.621,9:45:37,43.31,100,N,F,0,119751,N,C,,,
585.695,9:45:42,43.33,16,N,I,0,119999,N,C,,,
585.899,9:45:54,43.31,100,K,@,0,120687,N,C,,,
585.899,9:45:54,43.31,100,P,F,0,120688,N,C,,,
585.899,9:45:54,43.31,100,N,@,0,120689,N,C,,,
585.899,9:45:54,43.31,20,N,F I,0,120690,N,C,,,
585.901,9:45:54,43.31,200,K,@,0,120739,N,C,,,
585.901,9:45:54,43.31,100,K,@,0,120740,N,C,,,
585.901,9:45:54,43.31,100,K,@,0,120741,N,C,,,
585.901,9:45:54,43.31,100,P,F,0,120742,N,C,,,
585.901,9:45:54,43.31,100,D,@,0,120743,N,C,T,,
586.249,9:46:15,43.29,100,N,F,0,122922,N,C,,,
586.249,9:46:15,43.29,100,T,@,0,122923,N,C,,,
586.281,9:46:17,43.24,100,N,F,0,123047,N,C,,,
586.709,9:46:43,43.2169,200,D,@,0,125426,N,C,T,,
586.941,9:46:56,43.23,100,N,F,0,126280,N,C,,,
587.032,9:47:02,43.205,56,D,I,0,127250,N,C,T,,
587.175,9:47:10,43.23,100,P,@,0,127951,N,C,,,
587.175,9:47:10,43.23,100,T,F,0,127952,N,C,,,
587.175,9:47:10,43.23,4,P,F I,0,127953,N,C,,,
587.441,9:47:26,43.24,6,P,I,0,128987,N,C,,,
587.554,9:47:33,43.23,94,K,I,0,129781,N,C,,,
587.588,9:47:35,43.23,98,K,F I,0,129962,N,C,,,
587.588,9:47:35,43.23,2,K,F I,0,129963,N,C,,,
587.590,9:47:35,43.23,100,K,F,0,129983,N,C,,,
587.590,9:47:35,43.23,4,K,F I,0,129984,N,C,,,
587.590,9:47:35,43.23,96,K,F I,0,129985,N,C,,,
587.593,9:47:36,43.23,6,K,I,0,129995,N,C,,,
587.670,9:47:40,43.19,3,D,I,0,130374,N,C,T,,
588.228,9:48:14,43.25,100,P,F,0,133151,N,C,,,
588.228,9:48:14,43.25,2,P,F I,0,133152,N,C,,,
588.228,9:48:14,43.27,6,P,I,0,133156,N,C,,,
588.228,9:48:14,43.27,94,P,F I,0,133157,N,C,,,
588.229,9:48:14,43.3,100,N,@,0,133158,N,C,,,
588.229,9:48:14,43.28,100,T,F,0,133159,N,C,,,
588.663,9:48:40,43.31,3,D,I,0,135889,N,C,T,,
589.121,9:49:07,43.218,100,D,@,0,138666,N,C,T,,
589.141,9:49:08,43.22,100,N,F,0,138842,N,C,,,
589.224,9:49:13,43.21,100,N,@,0,139256,N,C,,,
589.244,9:49:15,43.2299,75,D,I,0,139322,N,C,T,,
589.471,9:49:28,43.23,2,P,F I,0,140349,N,C,,,
590.357,9:50:21,43.17,100,N,F,0,145412,N,C,,,
590.365,9:50:22,43.17,98,N,F I,0,145786,N,C,,,
590.377,9:50:23,43.18,100,P,F,0,145917,N,C,,,
590.377,9:50:23,43.18,2,N,F I,0,145918,N,C,,,
590.377,9:50:23,43.18,98,N,F I,0,145919,N,C,,,
590.377,9:50:23,43.18,110,N,F,0,145920,N,C,,,
590.377,9:50:23,43.18,90,N,I,0,145921,N,C,,,
590.385,9:50:23,43.18,100,T,@,0,145992,N,C,,,
590.403,9:50:24,43.18,100,T,F,0,146112,N,C,,,
590.424,9:50:25,43.17,100,N,F,0,146189,N,C,,,
590.652,9:50:39,43.18,100,K,F,0,148400,N,C,,,
590.652,9:50:39,43.18,100,K,F,0,148401,N,C,,,
590.652,9:50:39,43.18,100,K,F,0,148402,N,C,,,
590.653,9:50:39,43.18,100,D,@,0,148417,N,C,T,,
590.653,9:50:39,43.17,100,T,F,0,148418,N,C,,,
590.653,9:50:39,43.17,83,T,I,0,148419,N,C,,,
590.653,9:50:39,43.17,75,P,I,0,148420,N,C,,,
590.653,9:50:39,43.17,71,P,I,0,148421,N,C,,,
590.653,9:50:39,43.17,100,K,@,0,148422,N,C,,,
590.653,9:50:39,43.17,67,K,I,0,148423,N,C,,,
590.654,9:50:39,43.18,100,K,F,0,148424,N,C,,,
590.681,9:50:41,43.16,100,N,F,0,148501,N,C,,,
591.349,9:51:21,43.16,100,T,@,0,151452,N,C,,,
591.350,9:51:21,43.17,100,K,F,0,151456,N,C,,,
591.350,9:51:21,43.17,200,Y,F,0,151457,N,C,,,
591.350,9:51:21,43.17,100,Y,F,0,151458,N,C,,,
