03/03/2014,10:46:52.103,38.21,11,D,I,00,413146,N,C,T,,
03/03/2014,10:47:19.897,38.42,23,J,I,00,414688,N,C,,,
03/03/2014,10:56:10.075,38.48,100,D,@,00,449325,N,C,T,,
03/03/2014,10:56:10.075,38.48,100,D,@,00,449326,N,C,T,,
03/03/2014,10:58:10.227,38.44,100,J,@,00,456441,N,C,,,
03/03/2014,11:08:02.649,38.23,100,B,@,00,501278,N,C,,,
03/03/2014,11:08:02.649,38.21,22,B,I,00,501279,N,C,,,
03/03/2014,11:08:02.650,38.21,100,D,@,00,501280,N,C,N,,
03/03/2014,11:08:02.660,38.21,100,D,@,00,501281,N,C,N,,
03/03/2014,11:09:53.988,38.3262,23,D,4 I,00,507761,N,C,T,,
03/03/2014,11:10:01.085,38.4196,203,D,@,00,508415,N,C,T,,
03/03/2014,11:13:10.251,38.4,100,J,@,00,518797,N,C,,,
03/03/2014,11:15:42.464,38.4,2,D,I,00,528601,N,C,T,,
03/03/2014,11:22:12.021,38.4715,200,D,@,00,551234,N,C,T,,
03/03/2014,11:28:10.194,38.47,100,D,@,00,571617,N,C,N,,
03/03/2014,11:35:33.330,38.235,100,D,@,00,597377,N,C,T,,
03/03/2014,11:38:10.191,38.46,100,D,@,00,604993,N,C,N,,
03/03/2014,11:46:17.468,38.25,1,D,I,00,633597,N,C,T,,
03/03/2014,11:53:10.229,38.45,100,D,@,00,654088,N,C,T,,
03/03/2014,11:58:55.165,38.2301,2,D,I,00,672495,N,C,T,,
03/03/2014,12:08:10.230,38.46,100,D,@,00,705138,N,C,N,,
03/03/2014,12:08:10.238,38.46,100,D,@,00,705139,N,C,T,,
03/03/2014,12:08:10.248,38.46,100,D,@,00,705140,N,C,T,,
03/03/2014,12:16:47.530,38.24,100,B,@,00,746860,N,C,,,
03/03/2014,12:16:47.530,38.24,93,B,I,00,746861,N,C,,,
03/03/2014,12:43:10.582,38.48,100,D,@,00,825270,N,C,N,,
03/03/2014,12:43:10.613,38.46,100,J,@,00,825272,N,C,,,
03/03/2014,12:43:59.596,38.46,100,D,@,00,828038,N,C,T,,
03/03/2014,13:11:53.628,38.4,100,Z,@,00,903632,N,C,,,
03/03/2014,13:12:16.145,38.45,10,W,I,00,904740,N,C,,,
03/03/2014,13:12:16.148,38.45,90,W,F I,00,904741,N,C,,,
03/03/2014,13:13:00.509,38.4,100,Z,F,00,907559,N,C,,,
03/03/2014,13:13:00.510,38.41,60,P,F I,00,907560,N,C,,,
03/03/2014,13:13:00.510,38.41,40,P,F I,00,907562,N,C,,,
03/03/2014,13:17:28.495,38.45,40,K,I,00,919543,N,C,,,
03/03/2014,13:17:28.495,38.45,48,K,I,00,919544,N,C,,,
03/03/2014,13:17:28.495,38.46,72,K,I,00,919545,N,C,,,
03/03/2014,13:30:24.851,38.445,100,D,@,00,956666,N,C,,,
03/03/2014,13:30:25.014,38.435,100,D,@,00,956678,N,C,T,,
03/03/2014,13:30:25.030,38.44,100,T,@,00,956679,N,C,,,
03/03/2014,13:30:25.072,38.43,200,N,@,00,956681,N,C,,,
03/03/2014,13:30:25.083,38.4332,600,D,@,00,956682,N,C,T,,
03/03/2014,13:30:25.117,38.43,100,D,@,00,956683,N,C,T,,
03/03/2014,13:30:25.118,38.43,100,D,@,00,956684,N,C,T,,
03/03/2014,13:30:25.133,38.46,100,K,@,00,956685,N,C,,,
03/03/2014,13:30:25.440,38.46,100,K,@,00,956711,N,C,,,
03/03/2014,13:30:25.440,38.46,100,K,@,00,956712,N,C,,,
03/03/2014,13:30:54.790,38.43,100,T,@,00,958024,N,C,,,
03/03/2014,13:30:54.790,38.43,100,K,@,00,958025,N,C,,,
03/03/2014,13:30:54.790,38.43,100,N,@,00,958026,N,C,,,
03/03/2014,13:30:54.834,38.445,100,D,@,00,958028,N,C,T,,
03/03/2014,13:30:54.900,38.46,100,D,@,00,958029,N,C,T,,
03/03/2014,13:30:54.932,38.39,100,N,@,00,958030,N,C,,,
03/03/2014,13:30:54.936,38.46,100,D,@,00,958031,N,C,T,,
03/03/2014,13:30:55.114,38.28,39,N,I,00,958036,N,C,,,
03/03/2014,13:30:55.118,38.45,39,D,I,00,958037,N,C,T,,
03/03/2014,13:30:55.280,38.45,100,D,@,00,958055,N,C,T,,
03/03/2014,13:30:55.281,38.22,100,D,@,00,958056,N,C,T,,
03/03/2014,13:30:55.299,38.21,200,K,@,00,958057,N,C,,,
03/03/2014,13:30:55.300,38.21,97,N,I,00,958058,N,C,,,
03/03/2014,13:30:55.305,38.45,200,D,@,00,958059,N,C,T,,
03/03/2014,13:30:55.305,38.45,97,D,I,00,958060,N,C,T,,
03/03/2014,13:30:55.499,38.2001,100,D,@,00,958063,N,C,T,,
03/03/2014,13:30:55.500,38.45,100,D,@,00,958064,N,C,T,,
03/03/2014,13:30:55.500,38.45,64,D,I,00,958065,N,C,T,,
03/03/2014,13:31:54.508,38.45,100,D,@,00,961475,N,C,T,,
03/03/2014,13:33:06.374,38.45,8,D,I,00,964880,N,C,T,,
03/03/2014,13:38:09.734,38.44,9,D,I,00,977079,N,C,T,,
03/03/2014,13:42:50.169,38.46,100,D,@,00,989598,N,C,T,,
03/03/2014,13:46:35.893,38.21,200,D,@,00,998846,N,C,T,,
03/03/2014,13:46:35.893,38.21,100,D,@,00,998847,N,C,T,,
03/03/2014,13:46:35.899,38.2974,100,D,@,00,998848,N,C,T,,
03/03/2014,13:46:35.902,38.2974,200,D,@,00,998849,N,C,T,,
03/03/2014,13:46:35.906,38.2974,326,D,@,00,998850,N,C,T,,
03/03/2014,13:46:35.916,38.44,100,D,@,00,998851,N,C,T,,
03/03/2014,13:49:36.390,38.44,100,P,@,00,1007162,N,C,,,
03/03/2014,13:56:36.134,38.46,700,K,F,00,1029463,N,C,,,
03/03/2014,13:56:36.165,38.46,200,K,F,00,1029464,N,C,,,
03/03/2014,13:56:36.239,38.46,100,K,@,00,1029465,N,C,,,
03/03/2014,13:56:36.239,38.46,48,K,I,00,1029466,N,C,,,
03/03/2014,13:56:36.367,38.5,100,K,F,00,1029494,N,C,,,
03/03/2014,13:56:36.368,38.5,88,K,F I,00,1029495,N,C,,,
03/03/2014,14:06:23.680,38.68,2,P,I,00,1060290,N,C,,,
03/03/2014,14:06:23.694,38.68,98,P,I,00,1060292,N,C,,,
03/03/2014,14:07:05.610,38.5944,2,D,4 I,00,1062549,N,C,T,,
03/03/2014,14:08:10.228,38.69,100,D,@,00,1065650,N,C,N,,
03/03/2014,14:12:10.884,38.44,100,Z,@,00,1077543,N,C,,,
03/03/2014,14:33:00.207,38.66,100,T,@,00,1149983,N,C,,,
03/03/2014,14:38:10.209,38.6,100,T,@,00,1163540,N,C,,,
03/03/2014,14:40:03.084,38.6032,138,D,@,00,1168703,N,C,T,,
03/03/2014,14:41:56.106,38.76,3,D,I,00,1172820,N,C,T,,
03/03/2014,14:45:57.606,38.4432,300,D,@,00,1186776,N,C,T,,
03/03/2014,14:53:10.234,38.76,100,D,@,00,1210946,N,C,N,,
03/03/2014,14:54:10.218,38.78,100,D,@,00,1213916,N,C,T,,
03/03/2014,15:03:10.237,38.78,100,D,@,00,1241278,N,C,N,,
03/03/2014,15:12:40.224,38.78,100,D,@,00,1278660,N,C,T,,
03/03/2014,15:18:10.238,38.78,100,D,@,00,1301709,N,C,N,,
03/03/2014,15:25:25.838,38.78,3,D,I,00,1331220,N,C,T,,
03/03/2014,15:25:25.961,38.71,100,N,@,00,1331240,N,C,,,
03/03/2014,15:26:15.862,38.78,3,T,F I,00,1334615,N,C,,,
03/03/2014,15:28:02.001,38.79,100,D,@,00,1344975,N,C,T,,
03/03/2014,15:36:53.474,38.4732,275,D,@,00,1387356,N,C,T,,
03/03/2014,15:38:10.187,38.79,100,D,@,00,1393984,N,C,N,,
03/03/2014,15:41:20.253,38.79,100,D,@,00,1412076,N,C,T,,
03/03/2014,15:42:17.124,38.4701,200,D,@,00,1416980,N,C,T,,
03/03/2014,15:43:10.247,38.74,100,N,@,00,1421850,N,C,,,
03/03/2014,15:44:32.405,38.78,100,D,@,00,1431895,N,C,T,,
03/03/2014,15:44:48.693,38.4929,100,D,@,00,1434877,N,C,T,,
03/03/2014,15:46:05.369,38.77,100,D,@,00,1447833,N,C,T,,
03/03/2014,15:46:37.876,38.5332,101,D,@,00,1451136,N,C,T,,
03/03/2014,15:52:50.252,38.75,102,D,@,00,1501587,N,C,T,,
03/03/2014,15:53:10.198,38.75,100,D,@,00,1505391,N,C,N,,
03/03/2014,15:53:42.504,38.59,100,D,@,00,1510404,N,C,T,,
03/03/2014,15:53:42.513,38.606,100,D,@,00,1510405,N,C,T,,
03/03/2014,15:54:03.560,38.5901,100,D,@,00,1512830,N,C,T,,
03/03/2014,15:54:22.699,38.75,100,D,@,00,1517075,N,C,,,
03/03/2014,15:54:22.714,38.75,9,D,F I,00,1517080,N,C,,,
03/03/2014,15:54:25.626,38.75,100,D,@,00,1517542,N,C,N,,
03/03/2014,15:54:26.583,38.75,100,D,@,00,1517625,N,C,T,,
03/03/2014,15:54:46.858,38.75,100,B,@,00,1521235,N,C,,,
03/03/2014,15:56:00.266,38.75,64,B,I,00,1534900,N,C,,,
03/03/2014,15:56:47.694,38.7428,100,D,@,00,1543313,N,C,T,,
03/03/2014,15:58:01.129,38.67,100,P,@,00,1557493,N,C,,,
03/03/2014,15:58:01.187,38.67,89,N,I,00,1557505,N,C,,,
03/03/2014,15:58:01.240,38.46,89,N,I,00,1557514,N,C,,,
03/03/2014,15:58:01.240,38.42,11,N,I,00,1557515,N,C,,,
03/03/2014,15:58:01.365,38.66,100,D,F,00,1557535,N,C,,,
03/03/2014,15:58:10.188,38.61,100,T,@,00,1559147,N,C,,,
03/03/2014,15:58:10.216,38.6,5,D,I,00,1559149,N,C,T,,
03/03/2014,15:58:10.225,38.61,36,P,F I,00,1559154,N,C,,,
03/03/2014,15:58:30.369,38.61,100,K,F,00,1562935,N,C,,,
03/03/2014,15:58:50.247,38.6,7,D,I,00,1567317,N,C,T,,
03/03/2014,15:58:50.256,38.6,7,K,F I,00,1567318,N,C,,,
03/03/2014,15:59:23.097,38.79,100,D,@,00,1578835,N,C,N,,
03/03/2014,15:59:40.259,38.62,100,J,@,00,1588202,N,C,,,
03/03/2014,15:59:40.684,38.66,4,N,I,00,1588414,N,C,,,
03/03/2014,15:59:40.684,38.67,27,N,I,00,1588415,N,C,,,
03/03/2014,15:59:47.725,38.7899,10,D,I,00,1592927,N,C,T,,
03/03/2014,15:59:49.036,38.84,100,J,F,00,1593659,N,C,,,
03/03/2014,15:59:49.036,38.84,100,B,F,00,1593660,N,C,,,
03/03/2014,15:59:49.068,38.74,2,N,F I,00,1593688,N,C,,,
03/03/2014,15:59:52.288,38.49,6,Z,I,00,1596321,N,C,,,
03/03/2014,15:59:58.547,38.69,194,N,F,00,1600262,N,C,,,
03/03/2014,16:00:00.427,38.69,194,P,M,00,1602053,N,C,,X,
03/03/2014,16:00:03.680,38.61,100,T,M,00,1602317,N,C,,X,
03/04/2014,09:30:01.367,38.8,332,N,O,00,3238,N,C,,,
03/04/2014,09:44:11.239,38.805,68,D,I,00,86588,N,C,T,,
03/04/2014,09:48:10.077,38.91,6,D,I,00,107525,N,C,T,,
03/04/2014,09:54:20.033,38.89,100,N,@,00,141486,N,C,,,
03/04/2014,09:56:21.480,38.87,74,T,I,00,151120,N,C,,,
03/04/2014,09:56:21.480,38.87,74,T,Q,00,151121,N,C,,X,
03/04/2014,10:24:13.251,38.7,200,T,@,00,286671,N,C,,,
03/04/2014,10:24:13.256,38.6901,162,D,@,00,286672,N,C,T,,
03/04/2014,10:24:20.567,38.7,100,T,F,00,286895,N,C,,,
03/04/2014,10:32:37.835,38.7,100,T,@,00,321280,N,C,,,
03/04/2014,10:32:37.837,38.71,100,P,Q,00,321281,N,C,,X,
03/04/2014,10:32:37.837,38.71,100,P,@,00,321282,N,C,,,
03/04/2014,10:32:37.841,38.7,100,T,@,00,321283,N,C,,,
03/04/2014,10:32:37.843,38.71,100,P,@,00,321284,N,C,,,
03/04/2014,10:32:37.846,38.7,100,T,@,00,321285,N,C,,,
03/04/2014,10:32:37.848,38.7,100,T,@,00,321286,N,C,,,
03/04/2014,10:32:37.848,38.7,100,T,@,00,321287,N,C,,,
03/04/2014,10:32:37.865,38.79,100,N,@,00,321288,N,C,,,
03/04/2014,10:37:35.693,38.7,133,Z,F,00,341189,N,C,,,
03/04/2014,10:40:09.202,38.7915,100,D,@,00,353522,N,C,T,,
03/04/2014,10:45:20.430,38.7915,100,D,@,00,374306,N,C,T,,
03/04/2014,10:50:21.627,38.799,300,D,@,00,391647,N,C,T,,
03/04/2014,11:04:07.341,38.6901,170,D,@,00,445816,N,C,T,,
03/04/2014,11:11:10.066,38.78,64,T,I,00,470977,N,C,,,
03/04/2014,11:11:10.066,38.79,36,T,I,00,470978,N,C,,,
03/04/2014,11:13:30.628,38.8,9,D,I,00,479118,N,C,T,,
03/04/2014,11:15:48.744,38.79,25,D,I,00,487815,N,C,T,,
03/04/2014,11:18:32.382,38.8,2,T,F I,00,496584,N,C,,,
03/04/2014,11:20:39.793,38.7511,1,D,4 I,00,504124,N,C,T,,
03/04/2014,12:12:53.457,38.75,100,D,F,00,671291,N,C,,,
03/04/2014,12:12:53.470,38.755,100,D,@,00,671292,N,C,N,,
03/04/2014,12:12:53.526,38.74,3,P,F I,00,671294,N,C,,,
03/04/2014,12:12:53.526,38.73,197,P,F,00,671295,N,C,,,
03/04/2014,12:12:54.518,38.7,100,D,F,00,671359,N,C,,,
03/04/2014,12:15:09.849,38.69,125,K,F,00,678960,N,C,,,
03/04/2014,12:15:09.858,38.7,67,T,F I,00,678961,N,C,,,
03/04/2014,12:15:09.859,38.69,8,T,F I,00,678962,N,C,,,
03/04/2014,12:15:09.863,38.701,125,D,@,00,678963,N,C,N,,
03/04/2014,12:15:09.873,38.701,8,D,I,00,678964,N,C,N,,
03/04/2014,12:15:09.873,38.712,100,D,@,00,678965,N,C,N,,
03/04/2014,12:15:09.879,38.8,100,N,@,00,678966,N,C,,,
03/04/2014,12:21:41.491,38.47,1,D,I,00,701218,N,C,T,,
03/04/2014,12:24:31.156,38.7,29,D,I,00,710590,N,C,,,
03/04/2014,12:24:31.408,38.69,92,T,I,00,710600,N,C,,,
03/04/2014,12:24:31.553,38.55,100,D,@,00,710610,N,C,T,,
03/04/2014,12:24:31.558,38.55,79,T,I,00,710612,N,C,,,
03/04/2014,12:26:57.506,38.6154,460,D,@,00,717318,N,C,T,,
03/04/2014,12:35:05.197,39.0996,100,D,@,00,742673,N,C,T,,
03/04/2014,12:35:51.426,38.83,79,T,F I,00,744243,N,C,,,
03/04/2014,12:35:51.426,38.84,21,T,F I,00,744244,N,C,,,
03/04/2014,12:35:51.437,38.79,93,Z,I,00,744245,N,C,,,
03/04/2014,12:35:51.439,39.0,7,D,I,00,744246,N,C,T,,
03/04/2014,12:44:10.767,38.45,360,D,@,00,768666,N,C,T,,
03/04/2014,12:48:34.771,38.7999,24,D,I,00,778725,N,C,T,,
03/04/2014,12:52:59.267,38.8,5,N,F I,00,790597,N,C,,,
03/04/2014,12:52:59.267,39.1,92,N,F I,00,790598,N,C,,,
03/04/2014,12:54:13.468,38.8,92,T,F I,00,793459,N,C,,,
03/04/2014,12:54:26.580,38.61,3,T,F I,00,793853,N,C,,,
03/04/2014,12:54:26.582,38.61,33,K,F I,00,793854,N,C,,,
03/04/2014,12:54:26.583,38.61,61,P,F I,00,793855,N,C,,,
03/04/2014,12:54:26.584,38.61,3,P,F I,00,793856,N,C,,,
03/04/2014,12:57:39.920,38.61,100,P,F,00,801379,N,C,,,
03/04/2014,12:57:39.991,38.51,200,N,F,00,801380,N,C,,,
03/04/2014,12:57:39.992,38.5,100,K,F,00,801381,N,C,,,
03/04/2014,12:57:40.041,38.41,100,N,F,00,801384,N,C,,,
03/04/2014,12:57:40.041,38.4,100,N,F,00,801385,N,C,,,
03/04/2014,12:57:40.049,38.4,100,P,F,00,801386,N,C,,,
03/04/2014,12:57:40.086,38.2,135,K,F,00,801394,N,C,,,
03/04/2014,12:57:40.110,38.09,100,D,@,00,801397,N,C,T,,
03/04/2014,12:57:40.110,38.02,165,D,@,00,801399,N,C,T,,
03/04/2014,12:57:40.110,38.33,100,T,@,00,801400,N,C,,,
03/04/2014,12:57:40.288,38.2701,300,D,@,00,801407,N,C,T,,
03/04/2014,12:57:40.366,38.27,100,D,@,00,801409,N,C,T,,
03/04/2014,12:57:40.376,38.27,8,D,I,00,801410,N,C,T,,
03/04/2014,12:57:40.512,38.611,100,D,@,00,801420,N,C,T,,
03/04/2014,12:57:40.611,38.5,100,D,@,00,801421,N,C,T,,
03/04/2014,12:57:42.077,38.01,1200,D,@,00,801493,N,C,T,,
03/04/2014,12:57:42.098,38.56,100,N,@,00,801494,N,C,,,
03/04/2014,12:57:42.123,38.01,700,D,@,00,801496,N,C,T,,
03/04/2014,13:13:40.039,38.091,100,D,@,00,846359,N,C,T,,
03/04/2014,13:30:28.509,38.161,100,D,@,00,894218,N,C,T,,
03/04/2014,13:32:48.859,38.5599,700,D,@,00,900863,N,C,T,,
03/04/2014,13:39:10.153,38.56,100,D,@,00,917064,N,C,T,,
03/04/2014,13:44:46.740,38.56,2,D,I,00,933132,N,C,T,,
03/04/2014,13:48:18.234,38.121,100,D,@,00,944134,N,C,T,,
03/04/2014,13:49:58.624,38.3762,125,D,@,00,957478,N,C,T,,
03/04/2014,14:06:22.122,38.161,100,D,@,00,1013814,N,C,T,,
03/04/2014,14:12:18.191,38.51,14,P,I,00,1036045,N,C,,,
03/04/2014,14:13:29.001,38.335,1,D,4 I,00,1038799,N,C,T,,
03/04/2014,14:19:50.174,38.51,100,D,@,00,1056674,N,C,T,,
03/04/2014,14:23:59.415,38.261,100,D,@,00,1069199,N,C,T,,
03/04/2014,14:30:31.364,38.12,100,C,@,00,1087490,N,C,,,
03/04/2014,14:32:11.345,38.15,200,N,@,00,1094363,N,C,,,
03/04/2014,14:32:11.346,38.15,100,N,@,00,1094364,N,C,,,
03/04/2014,14:32:11.663,38.1401,700,D,@,00,1094375,N,C,T,,
03/04/2014,14:33:19.490,38.3287,100,D,@,00,1096980,N,C,T,,
03/04/2014,14:39:40.320,38.171,100,D,@,00,1118491,N,C,T,,
03/04/2014,14:43:18.620,38.2,100,N,@,00,1129552,N,C,,,
03/04/2014,14:48:30.172,38.49,100,D,@,00,1146158,N,C,T,,
03/04/2014,14:52:19.714,38.15,100,D,@,00,1160147,N,C,T,,
03/04/2014,14:55:40.279,38.181,100,D,@,00,1171054,N,C,T,,
03/04/2014,14:58:31.497,38.18,100,K,@,00,1184603,N,C,,,
03/04/2014,15:01:14.610,38.29,100,D,F,00,1194979,N,C,,,
03/04/2014,15:01:14.625,38.29,100,D,F,00,1194980,N,C,,,
03/04/2014,15:04:55.307,38.3499,100,D,@,00,1210641,N,C,T,,
03/04/2014,15:04:55.311,38.265,100,T,@,00,1210642,N,C,,,
03/04/2014,15:04:55.321,38.3,100,Z,@,00,1210643,N,C,,,
03/04/2014,15:12:02.059,38.2,100,N,@,00,1236496,N,C,,,
03/04/2014,15:12:40.192,38.34,100,D,@,00,1238612,N,C,T,,
03/04/2014,15:27:01.356,38.18,100,K,@,00,1308627,N,C,,,
03/04/2014,15:32:50.215,38.26,100,D,@,00,1340146,N,C,T,,
03/04/2014,15:34:47.283,38.25,1,Z,F I,00,1350359,N,C,,,
03/04/2014,15:35:53.276,38.25,1,Z,F I,00,1357209,N,C,,,
03/04/2014,15:36:47.732,38.21,1,T,I,00,1362720,N,C,,,
03/04/2014,15:36:47.744,38.188,600,D,@,00,1362723,N,C,N,,
03/04/2014,15:36:47.745,38.18,600,D,@,00,1362724,N,C,N,,
03/04/2014,15:36:47.745,38.071,299,N,@,00,1362725,N,C,,,
03/04/2014,15:36:47.746,38.2,1,T,I,00,1362726,N,C,,,
03/04/2014,15:36:47.747,38.2,100,N,@,00,1362727,N,C,,,
03/04/2014,15:36:47.752,38.2,1,Z,I,00,1362728,N,C,,,
03/04/2014,15:36:47.752,38.19,1,Z,I,00,1362729,N,C,,,
03/04/2014,15:36:47.765,38.108,100,D,@,00,1362730,N,C,N,,
03/04/2014,15:36:47.843,38.2,100,N,@,00,1362735,N,C,,,
03/04/2014,15:39:40.481,38.12,1,P,I,00,1379756,N,C,,,
03/04/2014,15:39:40.673,38.06,99,Y,I,00,1379760,N,C,,,
03/04/2014,15:45:00.129,38.06,300,P,@,00,1420237,N,C,,,
03/04/2014,15:45:00.155,38.06,200,N,@,00,1420673,N,C,,,
03/04/2014,15:45:00.156,38.15,20,K,F I,00,1420682,N,C,,,
03/04/2014,15:45:00.160,38.05,100,K,F,00,1420752,N,C,,,
03/04/2014,15:45:00.179,38.06,100,N,F,00,1421075,N,C,,,
03/04/2014,15:45:00.404,38.07,20,P,I,00,1422135,N,C,,,
03/04/2014,15:45:00.616,38.06,100,P,F,00,1422408,N,C,,,
03/04/2014,15:45:59.642,38.07,36,N,F I,00,1432069,N,C,,,
03/04/2014,15:47:44.628,38.03,84,Z,F I,00,1445683,N,C,,,
03/04/2014,15:47:44.628,38.04,16,Z,F I,00,1445684,N,C,,,
03/04/2014,15:49:40.597,38.03,100,D,@,00,1462604,N,C,T,,
03/04/2014,15:49:43.599,38.03,100,Z,F,00,1462846,N,C,,,
03/04/2014,15:50:17.621,38.04,2,D,F I,00,1468193,N,C,T,,
03/04/2014,15:50:17.622,38.04,2,D,F I,00,1468194,N,C,T,,
03/04/2014,15:51:04.695,38.04,100,Z,F,00,1474328,N,C,,,
03/04/2014,15:51:37.249,38.04,1,D,F I,00,1478406,N,C,T,,
03/04/2014,15:53:23.070,38.04,4,D,I,00,1495924,N,C,T,,
03/04/2014,15:53:23.857,38.0399,4,D,I,00,1495997,N,C,T,,
03/04/2014,15:53:24.051,38.04,1,D,F I,00,1496017,N,C,T,,
03/04/2014,15:53:51.114,38.04,1,D,F I,00,1499502,N,C,T,,
03/04/2014,15:53:59.136,38.03,87,N,F I,00,1500608,N,C,,,
03/04/2014,15:54:08.812,38.04,100,Z,F,00,1502491,N,C,,,
03/04/2014,15:54:10.253,38.04,100,Z,F,00,1502734,N,C,,,
03/04/2014,15:54:11.549,38.04,100,P,F,00,1503117,N,C,,,
03/04/2014,15:54:16.017,38.04,1,Z,I,00,1503647,N,C,,,
03/04/2014,15:54:28.132,38.04,1,Z,I,00,1505432,N,C,,,
03/04/2014,15:55:00.387,38.03,200,N,@,00,1513627,N,C,,,
03/04/2014,15:55:00.423,38.01,100,K,@,00,1513677,N,C,,,
03/04/2014,15:57:30.526,38.03,100,N,F,00,1550029,N,C,,,
03/04/2014,15:58:50.073,38.02,100,T,@,00,1574079,N,C,,,
03/04/2014,15:58:53.851,38.02,100,D,@,00,1575395,N,C,T,,
03/04/2014,15:58:53.853,38.02,100,D,@,00,1575396,N,C,T,,
03/04/2014,15:58:53.878,38.02,100,N,@,00,1575401,N,C,,,
03/04/2014,15:58:55.312,38.03,88,K,I,00,1575916,N,C,,,
03/04/2014,15:58:55.367,38.04,312,N,@,00,1575925,N,C,,,
03/04/2014,15:59:20.476,38.02,100,N,F,00,1588131,N,C,,,
03/04/2014,15:59:35.626,38.02,100,N,F,00,1598521,N,C,,,
03/04/2014,15:59:41.079,38.02,100,N,F,00,1601904,N,C,,,
03/04/2014,15:59:43.414,38.02,100,N,F,00,1603979,N,C,,,
03/04/2014,15:59:51.213,38.02,100,N,F,00,1609312,N,C,,,
03/04/2014,15:59:51.287,38.03,100,N,F,00,1609384,N,C,,,
03/04/2014,15:59:59.007,38.03,200,N,@,00,1614850,N,C,,,
03/04/2014,15:59:59.227,38.03,100,N,F,00,1615193,N,C,,,
03/04/2014,16:00:00.395,38.03,100,P,M,00,1615986,N,C,,X,
03/04/2014,16:00:03.755,38.02,100,T,M,00,1616266,N,C,,X,
03/04/2014,16:04:42.784,37.86,9889,N,6,00,1616836,N,C,,,
03/05/2014,07:39:58.792,37.73,300,P,T,00,342,N,C,,,
03/05/2014,08:16:10.696,37.67,50,K,TI,00,766,N,C,,,
03/05/2014,09:30:00.434,37.85,200,T,O X,00,2225,N,C,,,
03/05/2014,09:30:00.434,37.85,200,T,Q,00,2226,N,C,,X,
03/05/2014,09:31:17.470,37.1,3878,N,O,00,9188,N,C,,,
03/05/2014,09:31:17.487,37.345,80,K,I,00,9192,N,C,,,
03/05/2014,09:31:17.487,37.0,200,D,@,00,9193,N,C,T,,
03/05/2014,09:31:17.509,37.25,200,Y,@,00,9194,N,C,,,
03/05/2014,09:31:17.534,37.25,100,D,@,00,9197,N,C,T,,
03/05/2014,09:31:17.552,37.27,1,Y,I,00,9199,N,C,,,
03/05/2014,09:31:17.557,37.25,40,P,Q,00,9209,N,C,,X,
03/05/2014,09:31:17.557,37.25,40,P,I,00,9210,N,C,,,
03/05/2014,09:31:17.610,37.25,60,P,I,00,9218,N,C,,,
03/05/2014,09:31:17.612,37.25,69,N,F I,00,9219,N,C,,,
03/05/2014,09:31:18.515,37.25,100,P,F,00,9278,N,C,,,
03/05/2014,09:31:18.546,37.1,200,N,F,00,9279,N,C,,,
03/05/2014,09:31:18.592,37.0,300,D,@,00,9283,N,C,N,,
